"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HMGB2",1.66302511824474,-0.368901600374854,5.82028992361835,9.20226771560765e-05,0.0329585791282856,1.74600013544148
"CCL22",-1.84689579129801,-3.11801540073726,-6.03197829676512,6.68220659707239e-05,0.0280754339480083,1.72267414256521
"CEMP1",0.939463218861876,2.24355507331675,5.8516319006969,8.77298852580154e-05,0.032191622255637,1.67628552161993
"LOC100127984",0.696580806946813,4.63245714935681,5.96806315237739,7.35521562322586e-05,0.0288135518501582,1.67475930879655
"LOC100287176",1.93902775573924,-0.0723224584263284,5.72730348734785,0.000106120736834083,0.0343885296361986,1.61086194118046
"IL33",-2.21592903456311,0.826421084630161,-5.73789811617092,0.000104404767538792,0.0343885296361986,1.56572484076269
"WNT2B",-2.35773043953089,-2.62048508936448,-5.75439744367743,0.000101790718951349,0.0343885296361986,1.54455693916077
"AGPAT9",-3.2164454321115,-6.31733236833491,-5.77235592458876,9.90241229285856e-05,0.0343885296361986,1.53563048171461
"HIST1H2AI",2.5281678295374,0.111109877807934,5.66227194082791,0.000117329733751506,0.0357740318812708,1.51525418132592
"KCNJ9",2.54714279101514,-5.62428305092952,5.78333424290085,9.73721912420459e-05,0.0343833550229483,1.50728686376414
"HPD",-3.42497890140297,-4.53649289091296,-5.73020198286013,0.000105648330616162,0.0343885296361986,1.49340427780854
"MKI67",2.09800368497419,1.96852433738257,5.68508992108648,0.000113260310987658,0.0350561636638467,1.46701580592785
"ZNF449",2.91094233604682,-5.08280083205363,5.69854508902977,0.000110930956918014,0.0347643752611442,1.42664410583353
"LOC100288349",-0.68455413727519,2.96898752207172,-5.72286904539879,0.000106847811827271,0.0343885296361986,1.40780065890804
"KRT82",-2.31131903372711,-6.54542995289747,-5.71410796716329,0.000108299841144998,0.0343885296361986,1.39927132125129
"LOC100289603",2.15745739169316,-0.581248801908653,5.56098909172234,0.000137353502245438,0.0395814902850044,1.36736357561976
"HIST1H4L",3.69509359017087,-2.69343927303033,5.65622760231614,0.000118433434890729,0.0357740318812708,1.36133319247785
"LOC100129395",0.735773938085743,4.3659631474403,5.71374760955017,0.000108360011218527,0.0343885296361986,1.31999690259397
"LIMD2",1.62464074321185,1.13747134927075,5.56805712089817,0.000135845058356704,0.0395814902850044,1.31967303008772
"THAP2",-3.63735683350521,-5.27468892828108,-5.56419678364501,0.000136666739221661,0.0395814902850044,1.29538586681947
"CTRB1",-3.21528222519195,-3.59295182530918,-5.58557628924959,0.000132181203057554,0.0394513683554278,1.27181305462118
"MOCS3",-2.9995808876488,-2.91271932183734,-5.49838177381996,0.000151514628183534,0.0426811600358359,1.20782302657852
"KIF11",1.89519068691049,-1.72741685521174,5.48938675144742,0.000153672776052826,0.0428081129824488,1.18997134942641
"HIST1H2BD",2.00450472156268,-0.122060762304368,5.44875148805264,0.000163835164333741,0.0445767447687813,1.18950657904919
"SPHKAP",-2.39654802652468,-6.5286607017644,-5.54845477289044,0.00014007228630704,0.0399062760227705,1.18698833625497
"LOC100132314",3.30514272075721,0.763971412002771,5.40135122474893,0.000176593681387314,0.0461185436048056,1.12233943254651
"LOC100130003",2.53174328941027,-5.7472825826427,5.4589302157675,0.00016122464891799,0.0444182766266255,1.08451735334129
"DIO2",-3.33785558071755,-5.42035680499262,-5.4068206111415,0.00017506937822935,0.0461185436048056,1.05802424840495
"PLAU",3.59303860568255,-0.139628992664425,5.31250508206259,0.000203418895585718,0.0499991679532308,0.983324518206775
"STK16",-1.42315234406936,-0.650017464237877,-5.29495807280494,0.000209207924812544,0.0507277386332062,0.943753798421358
"MUC4",-1.66230760652972,-5.911444952609,-5.31537897352593,0.000202486978706966,0.0499991679532308,0.934285632693999
"HIST1H3D",2.14948809268265,0.122862649134629,5.27357082163524,0.000216499861742773,0.0507277386332062,0.924695108653681
"DSCAML1",-2.06189779263961,-6.02451120681633,-5.33973150574346,0.000194768720872953,0.0499991679532308,0.922507201480076
"HIST2H3C",3.5719730631301,-1.43604871388188,5.32232013945775,0.000200254699564634,0.0499991679532308,0.917214355772999
"GPRC5A",-2.09641585630778,-2.45792789121646,-5.24027434223535,0.000228390651140994,0.0519366479917399,0.88980171092622
"FAM72B",2.71089683927906,-5.01020049831638,5.2912280658686,0.00021046076597526,0.0507277386332062,0.868792007650806
"HIST1H2AJ",2.99680697786258,-0.751497487090708,5.21252142898947,0.000238827767564072,0.0528143533983276,0.839959187525293
"LOC645937",-3.27793939358357,-3.93046764799405,-5.23704825880375,0.000229578795589049,0.0519366479917399,0.820095477507745
"LOC100288735",1.40441011924482,1.80213307673098,5.27815251170312,0.000214915481845177,0.0507277386332062,0.816934524094736
"LOC100289362",1.39844865298309,-0.604691455489319,5.19299630532001,0.000246471195708361,0.0528143533983276,0.811731530444751
"HIST1H2AG",3.12687673977303,0.367951774859358,5.19385010327247,0.000246131628053443,0.0528143533983276,0.809959776169388
"LOC401052",2.7503978162139,-2.74084343949908,5.28368866491799,0.000213017344978796,0.0507277386332062,0.807791550137402
"CYP2A6",-2.16198346476039,-2.22055020573484,-5.20758414769797,0.000240736640780587,0.0528143533983276,0.795484638387117
"HIST1H3C",4.1717555976239,-1.21414384825479,5.23605566363971,0.000229945671376616,0.0519366479917399,0.79150836120563
"ST7L",-1.78014202534409,0.923256178478921,-5.24427798318872,0.000226925147437121,0.0519366479917399,0.780201293816421
"ELP2",3.39020011330119,-3.81010845139953,5.18077972636176,0.000251384349743267,0.0534106528170631,0.758555888390084
"C1orf172",-2.61655299932808,-5.39008742990286,-5.20538092446551,0.000241593644024041,0.0528143533983276,0.738550798453995
"EXTL2",3.06106709254812,-4.45882656294598,5.16090956225719,0.00025959725308382,0.0542363561005371,0.708261401619747
"GABBR2",2.08186777481083,-1.92176870865734,5.16252395568836,0.000258919543615552,0.0542363561005371,0.68160337641276
"LOC100289494",-0.652128556241306,5.26799713395341,-5.40377891118801,0.000175915368770326,0.0461185436048056,0.6714223856068
"RBM41",-3.12930604453975,-4.86509360875379,-5.105724770642,0.000283924070978678,0.0569460830680515,0.626829255667015
"FAM13AOS",1.34763921081181,0.802035677335443,5.11027268470515,0.000281831271533102,0.0569460830680515,0.626127777428546
"C18orf56",1.9470507785241,1.59533051304305,5.13749459600317,0.00026963957697931,0.0558688746648618,0.624005434238836
"LOC100289285",-3.33534067748544,-4.03073607819624,-5.09385590464174,0.000289463172684974,0.0575962793840077,0.616481268933578
"IQGAP3",3.66762013877683,-1.58315128866087,5.11702864692255,0.000278752337548207,0.0569460830680515,0.614815484498396
"TACC3",1.67702599156155,0.209652056516063,5.07385487851645,0.000299056408611942,0.0581817596036012,0.591660025952901
"C10orf41",-1.13842568886024,2.410588596649,-5.1934207712564,0.000246302317861561,0.0528143533983276,0.584497403997616
"LOC100289540",0.688468146750858,5.37557063017174,5.32538759376104,0.000199276494811961,0.0499991679532308,0.582522993032656
"CENPF",2.13572956591173,-0.832539914900702,5.00200131066652,0.000336373938729093,0.0620090516020374,0.527989794784667
"HIST1H2BF",2.89662532219649,-2.09368061493668,5.04852089670261,0.000311690290292904,0.0596518112055984,0.527001181147511
"LOC100288996",1.16769843969536,2.47536172025396,5.11099140020102,0.000281502031582736,0.0569460830680515,0.519593321188644
"LOC100287407",1.75371099949182,-1.10529046974182,4.98610803229836,0.000345271351560787,0.0622973445800969,0.502157546957738
"PRC1",1.51882338312315,-0.541480305348299,4.98589492469675,0.000345392321671791,0.0622973445800969,0.486573956334853
"FAM103A1",-3.67333909392858,-5.17619201379648,-4.96354374154287,0.000358330700367483,0.0641693499208083,0.447015781685806
"LOC100288859",0.582940587768228,2.67813644735004,5.07488489143473,0.000298554291746174,0.0581817596036012,0.415571262132273
"PLEKHG4",1.20652437817697,-0.79642459039198,4.91587970920986,0.000387653309357828,0.067026593923518,0.394741210378821
"LOC100288678",-0.869048501507693,2.53858635020863,-5.07082812054048,0.000300537060953163,0.0581817596036012,0.375914515769162
"TRHDE",1.57345575115914,0.0975458079953862,4.92633626299403,0.000381011321002043,0.0663356585336265,0.358205757482421
"LOC100287600",0.861608395878705,2.61234725438707,5.03229790463161,0.000320074577757465,0.0606832249039151,0.357088231258823
"LOC100131094",0.628690609216515,1.96534479113614,4.99190283875675,0.000341998959076073,0.0622973445800969,0.31996299092965
"LOC100288857",1.01374336195143,1.03663901353851,4.94023803856056,0.00037236554565155,0.0662097630853193,0.319786671579097
"HMGA1",1.12879169847161,3.21431693198496,5.02878624126156,0.000321920502262403,0.0606832249039151,0.312884369253204
"CCDC121",-3.46363605775269,-3.39185851341917,-4.86952524951966,0.000418596149203911,0.0704337185012837,0.301386022705869
"FLJ13197",0.609437268638573,2.79473009946286,5.00336542691877,0.000335621594665073,0.0620090516020374,0.288031096304663
"C1orf213",1.96071305211865,-0.90794812762286,4.84585251034181,0.000435388715358445,0.0727223738555915,0.285819431990626
"LOC100289016",0.84380945470138,1.25603468343199,4.92765840560595,0.000380180052428974,0.0663356585336265,0.273164454621181
"NUP43",3.57179532894761,-4.25280546852965,4.83608839106346,0.000442519652006042,0.0727223738555915,0.260649187703976
"SCMH1",-2.12586623112057,-0.166627724084649,-4.88502616674877,0.000407969881928517,0.0695796796587065,0.260497277963141
"OPA3",-1.2915232451503,2.69962666343504,-5.02149976253587,0.000325786497636014,0.0609536812106903,0.258440427836889
"LOC100128398",1.19556594870935,-0.805784224136808,4.8257596202382,0.000450196527070982,0.0729728200118126,0.241137065920141
"UCP2",-2.68070647994943,-5.8667101411886,-4.83994017855361,0.000439692082246449,0.0727223738555915,0.228128279394566
"HIST1H2BE",1.97693368016056,0.308864898605718,4.8343520327776,0.000443800534478302,0.0727223738555915,0.224095219881917
"ZNF791",1.44193751183942,-3.69584789787231,4.90376574095539,0.000395500460058509,0.0679150139323759,0.216888478501797
"HIST1H2AE",1.54002957547843,-0.160776618602849,4.82448941045912,0.000451150217455664,0.0729728200118126,0.209952465658207
"METTL7B",-2.59621053256999,-3.39950380382259,-4.81005312497398,0.000462139344552381,0.0742711250466202,0.197754718982373
"H2AFX",1.31217588784521,1.23694657574639,4.87675821760206,0.000413602054177504,0.0700636290559743,0.197417169524193
"LOC100289533",1.92264380010104,-2.13603587084422,4.77899717215747,0.000486742350302877,0.0761217041849084,0.165658783969945
"ACTN3",2.03879879759762,-4.94615694276879,4.76797822054531,0.000495798671827753,0.0762587024625374,0.117797076733476
"FOSB",-1.29272617191698,-0.51712604500377,-4.77606140993096,0.000489138131027409,0.0761217041849084,0.117014959407752
"LZTFL1",-2.67389386159108,-5.67955314638476,-4.75559591414704,0.000506186700058318,0.0773817485192811,0.106301623941151
"MYO7B",-1.92572314159348,-0.539548669707864,-4.79829417290857,0.000471297880172192,0.074346911072966,0.096828030574974
"TRIM59",3.51833929494005,-2.48348316992699,4.71001255131084,0.000546437138413695,0.0816928623094364,0.0484297258895188
"HIST1H2BN",2.52172406699895,-0.133887545965821,4.69880631956604,0.000556836911892202,0.0821203424591141,0.0369489945275969
"ST6GALNAC1",-2.0640951135914,-6.01710911932375,-4.7054141096715,0.000550679818527173,0.0816928623094364,0.0319671419073178
"LOC100287043",1.08719185718055,1.14714576789792,4.77273005411824,0.000491871727412356,0.0761217041849084,0.0315209120547264
"LOC100288908",-3.97055882646455,-4.87526906580248,-4.6630959843094,0.000591382662935153,0.084524666410746,0.00110245479213855
"C13orf30",-3.21852920524455,-5.91884704010159,-4.67242949771108,0.000582142259711607,0.084524666410746,0.000926141214626419
"HIST1H2BG",1.67641949185909,-0.402344092079399,4.68099408248237,0.000573796092491731,0.0841265604377788,-0.00800038093272359
"LOC390940",2.53622033025887,-5.49955327833089,4.66972259542154,0.000584806490270227,0.084524666410746,-0.0185955007599841
"BMP2",-1.50395102361234,2.29931125735013,-4.79802813613489,0.000471507273766567,0.074346911072966,-0.0516600718458253
"RNF144A",3.00526678568191,-4.67163519732775,4.63802362572397,0.000616973181498645,0.0868133495091616,-0.0519550299282354
"LIG1",2.02953095044924,-0.702495955257127,4.61511035254225,0.00064137421736299,0.0869183405595001,-0.0783335436168588
"WDR51A",2.8297578704919,-3.81102878610728,4.61819426731808,0.000638032091321642,0.0869183405595001,-0.0878340059715956
"LOC678655",1.33338804820913,-2.43977528201325,4.62750285657803,0.000628054169550854,0.0869183405595001,-0.0906091611292572
"LOC100287094",1.22563409990598,1.18860980806732,4.66696790637229,0.000587530864538587,0.084524666410746,-0.134716735495296
"LOC647163",1.23972572634788,0.941535931523961,4.66111008959079,0.000593368485034155,0.084524666410746,-0.134809776870103
"ZNF324B",-3.53178997398428,-3.61955175932949,-4.56859828341884,0.000694062866082327,0.0911039273065446,-0.147615110079909
"IPPK",1.5957017346605,0.118853259159804,4.6054687662731,0.00065194172877328,0.0869405908621006,-0.16049790067359
"MAP3K4",-1.54625641733599,0.369670528527421,-4.65270254284074,0.000601853383581175,0.0852489614675912,-0.163444023410959
"TBC1D30",1.76086071339936,-6.62692278098656,4.55054917576532,0.000715710547474734,0.0931715724344103,-0.188443768017753
"LOC100288180",0.923074014139029,2.66735058838361,4.70727599327291,0.000548957838029281,0.0816928623094364,-0.19305086547002
"FTCD",-2.13576905228598,-0.36363971300304,-4.60663622111283,0.000650652522957933,0.0869405908621006,-0.209740917270927
"MYBL2",1.69737397651543,-0.857740482620514,4.53449162748578,0.000735562899368718,0.0945256545019302,-0.210422500102572
"C19orf33",-2.77210339301363,-4.45191673027381,-4.54928944032738,0.000717247556134226,0.0931715724344103,-0.212204241422658
"LOC100287098",1.4548852989096,-0.808532808623622,4.52206548813022,0.000751320183156698,0.0953108435190781,-0.251271276315651
"LOC100131540",0.800826345926051,3.19304527019115,4.71124961573363,0.000545301635671432,0.0816928623094364,-0.256861818699808
"ACVRL1",2.46395673441567,-4.53287574253116,4.50063270945057,0.000779332695252148,0.097266595613726,-0.271633753852614
"LOC399783",1.36228374698014,-2.81448610965242,4.49827898410547,0.000782474799169077,0.097266595613726,-0.27516675117175
"EYS",3.852605111934,-3.45376443620712,4.48188451387553,0.000804730851744193,0.0978384124363773,-0.275777744276521
"LOC148696",1.44643281692955,-0.799810357326032,4.49448454864377,0.000787568063084295,0.097266595613726,-0.283026787512897
"LOC100130009",1.42649184919753,0.37003100578441,4.53712364224685,0.000732269848390627,0.0945256545019302,-0.290946194268551
"SLC29A2",1.78366331503004,-1.59400956237394,4.46851269398938,0.000823372623549138,0.0984092414328811,-0.297273474142851
"CEACAM19",-2.37080063631751,-2.09579274499655,-4.46899956975906,0.00082268601767356,0.0984092414328811,-0.297540006543118
"WHSC1",1.02624031277644,1.26848025856248,4.57927122947888,0.000681585065252139,0.0904127998462242,-0.304025799880984
"RGS17",2.49697343548817,-3.51891245603965,4.48325193563854,0.000802849510746541,0.0978384124363773,-0.305211280730594
"ZNF323",3.17513224965683,-3.29748188958224,4.46263790372826,0.000831704729219726,0.0988230770913164,-0.314822663623048
"ZNF271",1.58424999527689,-3.53323993575653,4.48825272678934,0.000796008282680127,0.0978270767405562,-0.331604572965301
"DDX26B",-2.8413265618847,-5.03930188096446,-4.44704886152519,0.000854243732402075,0.0997229926207177,-0.346023199307964
"LOC100288474",0.770612330103562,2.55679455163456,4.60590147977992,0.000651463577261568,0.0869405908621006,-0.365173839219691
"HIST1H2BI",3.23656189733148,-0.757508808592369,4.42371392551365,0.000889180146093718,0.101446376248719,-0.366881792368773
"LOC100288862",3.37838708632389,-4.9116934583516,4.42246763033767,0.000891087489796788,0.101446376248719,-0.371405072839313
"IL11",-3.59876250891217,1.3033228864846,-4.57056143117043,0.000691749938939906,0.0911039273065446,-0.375608052206897
"RAET1G",3.03608752083716,-4.21647694593505,4.42062826893757,0.000893910268783694,0.101446376248719,-0.37845280060503
"EPPK1",-1.72090394212302,-1.26660226585197,-4.44997749181736,0.000849961326778394,0.0997229926207177,-0.391411110622127
"LOC100131785",-2.31328102875661,-4.52790549071679,-4.42040970577089,0.000894246306528139,0.101446376248719,-0.398764362256442
"KNTC1",2.98695762454355,-4.48693191928902,4.40252328440692,0.000922197925728657,0.104146054936681,-0.407899097250458
"HIST1H3F",3.11431097062398,-5.21432568685211,4.39232772524702,0.000938537047768607,0.105044921091994,-0.421362561943678
"SH2D4A",-1.6927212561095,-0.0603062164150665,-4.47965520367917,0.000807807880592322,0.0978384124363773,-0.422384695282074
"LOC100129950",-2.5324958900997,-6.45282713351441,-4.38863392105088,0.000944530868713471,0.105245926264513,-0.439998437547079
"NCAPG2",3.07731313648221,-3.03677406497443,4.37567038111409,0.000965884066954054,0.106550578866667,-0.454679045090067
"RASGEF1C",-2.31466388078501,-5.91884704010159,-4.37381007445423,0.00096898934951139,0.106550578866667,-0.464655435647344
"FAM111A",1.33890610715466,-2.01489105316012,4.35377907449587,0.00100309245112322,0.109183967908807,-0.478531465771055
"MTMR15",0.74778628328449,2.37851859524654,4.53177152848914,0.000738982421218872,0.0945256545019302,-0.483921233463564
"PMFBP1",1.51038087925787,-6.20426611412759,4.34124109727732,0.00102507281318632,0.109827352561514,-0.498723713516269
"PCDHGB8P",2.16281798557208,-5.04700369019961,4.34992912428368,0.0010097890873742,0.109183967908807,-0.501153488954383
"HIST1H2BC",1.39974850591871,0.76825224518329,4.44640448087108,0.0008551889997788,0.0997229926207177,-0.501265423017369
"MTMR10",0.701996366979668,0.994632694717012,4.45365755460457,0.000844611875028856,0.0997229926207177,-0.502343841402063
"LOC729774",2.27150817342609,-4.43287083565551,4.34469027650887,0.00101897647471431,0.109642743337178,-0.519568188199308
"NEDD1",3.17334708263583,-4.11940555182959,4.32472310586812,0.00105479897260658,0.111703494334597,-0.526315042751973
"HIST1H2AL",2.21880582866813,-0.173940106105557,4.34960338952528,0.00101035780602462,0.109183967908807,-0.529339084701165
"HIST1H3J",3.59732474936068,-1.80422494536537,4.31540251478134,0.00107196736977704,0.111980391365334,-0.543986979807423
"SERPINA5",1.76086071339936,-6.10600403490543,4.31566607595805,0.00107147791787493,0.111980391365334,-0.544011842489006
"WFDC13",-2.31131903372711,-5.94301837872723,-4.29190991338118,0.00111654349294732,0.116091468147773,-0.588284563471949
"KIF18B",1.88229921180412,-1.26760505094506,4.28982945953175,0.00112058295607519,0.116091468147773,-0.588749980353152
"LOC100287214",-0.958227683462932,2.36126336528093,-4.49952810256107,0.000780805645251252,0.097266595613726,-0.590699411460619
"LOC51145",2.83229191810687,-5.44788358865494,4.28451044037741,0.00113097979416486,0.116208173850439,-0.591065288230783
"FBXO8",1.08938276122792,-0.287150745733553,4.32409317378993,0.00105595022764547,0.111703494334597,-0.602470443466966
"LOC100288369",1.5814910297405,1.44903166302833,4.3930958546471,0.000937295616010328,0.105044921091994,-0.611447308048735
"HIST1H4B",1.63976047768384,-2.6193075589296,4.27172718514775,0.00115637916918698,0.118141479932364,-0.617675070276658
"HIST1H2BL",2.18465568501052,-0.373909642878725,4.28614208096658,0.00112777987221962,0.116208173850439,-0.623211848692397
"LOC100289082",-0.916388545373981,3.40532053665561,-4.52097156803341,0.000752724144101849,0.0953108435190781,-0.631470121681362
"MCM7",0.978546664717372,0.774858488956829,4.3625397206291,0.000988025965469051,0.108169427861461,-0.636622469917389
"LOC100128164",-3.16667819736888,-3.78939110714094,-4.24683371613569,0.00120755800659091,0.120616282004943,-0.654475338726361
"LOC100287750",0.955021300223116,0.0791456632110338,4.31617809803074,0.00107052772131001,0.111980391365334,-0.657098566186321
"GSTA4",2.78871285133956,-4.85587996127919,4.2413521814726,0.00121914070806327,0.120704800661211,-0.658208980538717
"PPYR1",-1.47289199233729,-1.3952142438402,-4.26810611587436,0.00116368129757118,0.118141479932364,-0.689356126789926
"LOC100288050",-0.837966044584151,3.36198986338898,-4.46785814785601,0.000824296625619442,0.0984092414328811,-0.707831923780001
"NEURL1B",1.96498447239301,-2.88294571117658,4.21415582860738,0.00127833988290688,0.122803740391972,-0.715713666252336
"CCNB1IP1",2.93718348461794,-5.0027984108238,4.19789887723781,0.0013151463197253,0.125847455655852,-0.723656683684378
"MBNL1",-0.625328060800919,2.68786463538407,-4.43371019538225,0.000874034960050848,0.101446376248719,-0.724892504824791
"CD27",0.949503742786906,0.330550013584156,4.26798208893093,0.00116393225413003,0.118141479932364,-0.738538761699532
"ADCK5",-1.22792435265615,-1.10457689964717,-4.2339445550253,0.00123497712858759,0.120776083712508,-0.73912497134511
"RAMP2",-2.84544809168261,-5.15981111409174,-4.18398301578735,0.001347526627937,0.128455665737675,-0.747884265698769
"FOXM1",1.40215686285406,-0.335315148733512,4.23959046114624,0.00122288777344133,0.120704800661211,-0.747926759212781
"ZNF692",-1.34716872559616,-1.376097691142,-4.21411082629782,0.00127844027929898,0.122803740391972,-0.759753446396497
"TIAM2",1.21450775312994,-0.338180406172943,4.23111043229259,0.00124109249586603,0.120776083712508,-0.771806281486102
"PAQR5",1.03692981858444,-0.116370187642951,4.25537186778063,0.00118974395438535,0.119791448515643,-0.778584891851758
"LOC100130093",-0.592281461547591,3.01555536740392,-4.38208669749219,0.000955253090279001,0.10596969126719,-0.833293550043463
"LOC349114",2.28478543683995,-5.20835914346284,4.125974210233,0.00149168447162674,0.139494813307029,-0.841313318296272
"DEK",0.98012888213383,1.18762831994269,4.26373305492198,0.00117256385336357,0.11853769503096,-0.841453889805615
"ETV1",3.18167144298838,-4.07421287886431,4.11872128382426,0.00151080260322252,0.139547246568777,-0.846820478313
"HIST1H4F",3.69826810367673,-4.11331997418082,4.10225698350213,0.00155515032592815,0.140509154806929,-0.877236292946781
"MYCBPAP",-2.14804146253638,-6.00033986819068,-4.10120223445667,0.00155803697643996,0.140509154806929,-0.878956916622651
"ANLN",2.42780930816636,-0.999132269793109,4.11752721539327,0.00151397435549868,0.139547246568777,-0.885790786020141
"MYCT1",-3.46631511697807,-3.72815073310531,-4.09346554391541,0.00157938139732116,0.141923552015193,-0.886857969181712
"INCENP",1.18924716391232,1.16380937716322,4.23028504158967,0.00124287940639891,0.120776083712508,-0.903768160591897
"ARL4C",1.52854813249487,-1.43476584075756,4.10122498137473,0.00155797466380915,0.140509154806929,-0.904393428174983
"LOC100132814",0.908042331340593,0.661307236105307,4.17811465396446,0.00136142869247356,0.128801429241527,-0.913616983481673
"MCM5",1.35049746511361,-0.826444869574741,4.11450772444444,0.00152202574920579,0.139775485561679,-0.925868954395739
"HLA-DMA",-1.58912098878126,-6.78912007480497,-4.05946713187285,0.001676832587166,0.148027710538165,-0.940856532118083
"DNMT1",0.817309237380812,1.96038228949449,4.24409556989161,0.00121332944841172,0.120704800661211,-0.948907956387726
"STMN1",3.46807514363369,-1.50802034555751,4.04429671952812,0.00172230669240969,0.150829105929001,-0.964436914388799
"FZD4",0.613105767164284,1.12626260755552,4.17901436236109,0.00135928766646913,0.128801429241527,-0.99107278339824
"PBK",3.42437240913457,-4.88763474446447,4.00814429793229,0.00183589708577595,0.155499242694219,-1.02384778874595
"LOC100129104",-0.690973904144509,2.93819243910487,-4.24953261454858,0.0012018972210869,0.120531060919478,-1.03033274611678
"RBBP4",-0.642016385681005,4.00126132217006,-4.32456267408344,0.0010550920513895,0.111703494334597,-1.03272669510295
"LOC100289634",2.24886863891086,-0.806977789813617,4.02476511095173,0.00178274127910959,0.154345344760001,-1.03688368801034
"HIST2H3D",2.07674485203093,-1.11261387521751,4.01218784506937,0.00182281604806638,0.155220655985068,-1.04516426415258
"PTGS2",-2.02140407754627,0.459559295802629,-4.13226093131548,0.00147531624632194,0.138530537870927,-1.05758228506049
"PCSK7",-1.76338551447181,5.46597131507607,-4.4278521332754,0.000882877475185127,0.101446376248719,-1.06862417291318
"SOCS2",-2.07972165320035,-2.92339267685479,-3.95841112010661,0.00200496426269606,0.165895904389614,-1.10088491258109
"KPNA2",1.41005991704562,-0.658005318300233,4.01107183588762,0.0018264167171471,0.155220655985068,-1.12685200512993
"NRXN3",-2.49472168909913,-2.5749666565956,-3.9490531493278,0.00203853542124544,0.16758382340223,-1.14077253443056
"TM4SF1",-2.03731524242987,0.982905472991757,-4.10342091231236,0.0015519713060189,0.140509154806929,-1.14768425092569
"LOC100128386",0.81418435383771,-0.253008818587509,4.01559478964433,0.00181186932813445,0.155035412715559,-1.14806576917439
"SLC7A8",1.99937828278491,-5.81318287338684,3.92733334806879,0.00211871140088352,0.170698267804164,-1.14984578568466
"POLG",0.796645537226358,1.81959663795565,4.11993909296034,0.00150757488772827,0.139547246568777,-1.15097450564672
"HIST2H2BE",1.42908188299083,0.98026194852844,4.05415989002942,0.00169259819873312,0.148895191019081,-1.16000714822085
"HES4",-3.02092119728593,-1.13985453984787,-3.93962519604599,0.00207294542627517,0.169032186483932,-1.16457612034531
"TWIST2",-0.819994431690124,0.262381050351839,-4.04288116087256,0.00172661455074083,0.150829105929001,-1.17705476043682
"LOC100288880",0.905029381191058,1.07845524434501,4.06566457648694,0.00165861491965197,0.147093240394661,-1.18018012399104
"LOC100286940",1.28408380927622,0.507030361888633,4.01894390857345,0.00180117470855013,0.155035412715559,-1.18289921279601
"CENPM",1.88931082428086,-4.99944296578712,3.9079491185589,0.00219301597259698,0.175055496042122,-1.18323931797523
"FLJ41603",3.18627273727223,-3.36616924590628,3.90630194092021,0.0021994528041669,0.175055496042122,-1.18489032787827
"RHD",2.07563324413344,-2.06245558998245,3.89429398610338,0.00224697070253827,0.176581529905454,-1.204103937321
"GAS2L3",2.98274970714251,-5.46822481295528,3.89011048780183,0.0022637734791123,0.176581529905454,-1.20912994152439
"RGPD4",-3.24589389066136,-5.56024779836279,-3.88920598431726,0.00226742338257913,0.176581529905454,-1.21126448185315
"LOC401433",0.611345746005136,3.2671645809273,4.15220615268753,0.00142460899135886,0.134272075272023,-1.21196011483885
"LOC100288438",1.26680740027946,0.775395181377842,4.02394206300088,0.00178533564598143,0.154345344760001,-1.2141429502851
"TSSK4",1.61540274705628,-1.26940247387855,3.90823810256967,0.00219188868939412,0.175055496042122,-1.21497953296032
"LOC100129413",1.32084530234019,-0.0504097978958758,3.97987898337415,0.00193009146477264,0.160761870808355,-1.21981871548685
"LOC100130454",2.68716936653523,-4.37689719762006,3.87929881432058,0.00230780117029847,0.179129669165798,-1.22528971878007
"LOC100287177",1.19556233113879,-0.719980599001754,3.92602927194452,0.00212362769963266,0.170698267804164,-1.22965973582853
"RFXANK",0.936485002928737,0.0520524959755303,3.98419337126007,0.00191539652289666,0.160069687418474,-1.25530111530555
"PSRC1",3.1844647815465,-3.22860814023309,3.85933524603,0.00239143410107803,0.18335059433678,-1.25761872373662
"LOC100288752",-1.01695035109999,2.69308207364462,-4.12405701139764,0.00149671352477328,0.139494813307029,-1.25881134183138
"KRT14",-3.72404395405078,-5.29098351012551,-3.86030469665055,0.00238730146176016,0.18335059433678,-1.26204046437529
"ABCG1",3.01162656828949,-4.53201456160402,3.84142658355336,0.00246911750352855,0.184573623743391,-1.28715058906797
"IQCH",2.40290254551007,-5.21325386548262,3.83944991338638,0.00247784978555052,0.184573623743391,-1.28835904242414
"C2orf27A",-1.10461253752008,-6.88738215402713,-3.85221246900109,0.00242202466582438,0.184573623743391,-1.29177275578792
"C17orf70",-1.8332243624293,1.53776335452293,-4.04035380544248,0.00173433361951245,0.150977354773599,-1.30022561016896
"CHAF1B",3.18647939733792,-3.17628668963178,3.83282498036149,0.0025073494010955,0.185981529097234,-1.30064413355263
"C14orf145",2.74682997324333,-4.32983289816078,3.82624683890781,0.00253699889907088,0.186846224737195,-1.30994484958424
"FLJ43681",3.27081503277326,-5.39388165156454,3.82364673068681,0.00254881771210246,0.186846224737195,-1.31889544197837
"SLFNL1",-1.31808667617758,1.08737782509912,-4.0162732620664,0.00180969749080627,0.155035412715559,-1.32307824616636
"TFPI",1.78515190614273,-1.89011037408919,3.81814857348156,0.00257399680837905,0.188141906655601,-1.32480090293819
